filename,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,fd_1,fd_2,fd_3,fd_4,fd_5,fd_6,fd_7,fd_8,fd_9,fd_10,fd_11,fd_12,fd_13,fd_14,fd_15,fd_16
2128.jpg,3.113817737147586,6.714533292547963,9.961083093008025,9.990691780506824,9.999999999999957,9.99999594766391,-9.999999999999996,1.0,0.12928589129675425,0.10127919452290286,0.04231774530580055,0.0631213137662299,0.011232160440957598,0.02400129873392047,0.02320789737923781,0.010931860232389061,0.015142832257259589,0.010763151109352498,0.006880447985380466,0.004332326899395809,0.0026661561135962403,0.012505477989116012,0.0032230781973858922
3236.jpg,2.9573021136541575,6.0850254509202,9.967405603429672,9.99053135433097,9.999999999999963,9.999993904423528,-9.999999999999986,1.0,0.028997735325268604,0.13056897251041016,0.018694593144547304,0.04755241933471729,0.008714977477915387,0.026318033017184158,0.013847078046650236,0.017422984623414708,0.010929135698853244,0.01050512683920006,0.007338771800227946,0.017638913433339332,0.0020973543636784533,0.006934626347626381,0.006742852569306705
1421.jpg,3.146173180532734,7.558791483948142,9.962248985002939,9.998756201017057,9.999999999999998,-9.999999837908767,-9.999999999999998,1.0,0.5745548432459643,0.1485532435097679,0.4969985383829988,0.6385412796209143,0.5562574612559578,0.45270868299092604,0.096300692777236,0.14171193835067114,0.13344872890337178,0.06160835315089564,0.1002591106913594,0.024586782426325823,0.10444806146668359,0.09818630963887678,0.09706256024830465
1347.jpg,2.9842557243057146,6.172770462505596,9.874483439782283,9.932532876913974,9.999999999998268,9.99994019616449,-9.999999999999991,1.0,0.07877730133770129,0.11280252460630638,0.004032074177499123,0.06080582277534828,0.007778591608294111,0.02253557384208844,0.010350939237697534,0.014485410053957844,0.014246343769943241,0.01289052660094441,0.0061185951762370416,0.010230498045031403,0.007346660418311159,0.002909296656417579,0.0032998813073262215
3550.jpg,3.157241485973087,8.99326053856952,9.963947418982373,9.997499670225656,10.0,-9.999999934216188,9.999999999999995,1.0,1.2219878096933998,0.34023461759878176,1.5307208091278102,0.6605426361822608,0.36438021184163905,0.33450422299195753,0.20677754613524615,0.046835775533242384,0.06787481533973326,0.040308640089216106,0.0922096683228434,0.03841593506648826,0.1682457949812395,0.0517775513826042,0.08855112417028313
1390.jpg,3.153377464556946,7.830499437266286,9.896169775644204,9.998963700731629,9.999999999999998,-9.999999881621696,9.999999999999998,1.0,1.2876202192212467,0.44560783854096,1.4101967496886065,0.4225017416682363,0.4654094134869891,0.12333537364890848,0.18687637042439326,0.07732258277757807,0.19881647205288194,0.09511911530620125,0.08963343539795487,0.1671789518887545,0.1251591497598509,0.03125582119269948,0.10675597636213231
3587.jpg,2.973198901527435,6.156157190180058,9.747915758948379,9.834993846464878,9.999999999987896,9.999832357538523,9.99999999999992,1.0,0.06497808878466306,0.16211444047476153,0.007430219487137583,0.028841802263607306,0.023056283370534655,0.037388065507881804,0.032126008676261614,0.026312412242699104,0.01101208216509089,0.011964409455293961,0.013768681779670852,0.005018212442574621,0.015141635936170832,0.008138935263144183,0.005788020955665729
3593.jpg,3.0079321366686558,6.268260301860557,9.885739366950922,9.912931035040925,9.999999999997508,9.999929238148717,-9.99999999999998,1.0,0.09996554547006811,0.19669769307437932,0.03430419893331104,0.0458780329474265,0.01670441908974213,0.01700567759255029,0.0028336977693020965,0.013703124539902047,0.009199062857982766,0.015569638366532728,0.0058146552385464415,0.006000451122418597,0.006592454452717104,0.002655172909764796,0.0011116338500957192
1384.jpg,3.0058299521463767,6.2483106330860405,9.852981232453095,9.924251909035446,9.99999999999771,9.999938729410614,-9.999999999999893,1.0,0.09086876454592874,0.16869636662132,0.026348582882489778,0.06399692729835724,0.04533964918353518,0.02881566220846498,0.019781496374601082,0.008918460643950354,0.01107988376815606,0.007669510228595075,0.010919717304507635,0.009829908490884364,0.006359487110099019,0.0022923929597687418,0.004946956959979276
2302.jpg,3.0872373230094774,6.569512553428796,9.992564368129376,9.997344553627798,9.999999999999996,9.999998641204208,10.0,1.0,0.05973577817567247,0.22493713981681177,0.023710901475239535,0.12322052801571688,0.03617641528083966,0.046876911518295455,0.02911041419617435,0.01890878282904558,0.021948663796216666,0.01185959503895025,0.00871723028399222,0.02080420835578221,0.01148775392455663,0.01125772756695617,0.007141894607640026
2464.jpg,3.1245109962246254,6.849337835703115,9.980605208669418,9.99981576673405,-10.0,9.999999932100513,10.0,1.0,0.2943587557736365,0.380391420308606,0.24906397767998953,0.11108118158202404,0.014276357699202756,0.04513696562033994,0.066299230850519,0.012696335811111042,0.02477383354246609,0.020241105515645123,0.036937232102680746,0.010791100572084397,0.010006931850096568,0.011365762604401362,0.01149855262707153
1179.jpg,3.1959459045682146,8.467265805846976,9.966617457519774,9.999880991362298,-10.0,-9.999999993919534,-10.0,1.0,0.7720099550430762,0.26342302901891423,0.47195262713725744,0.14688487801119363,0.11410838727515608,0.08115298514589235,0.09079750847436903,0.09641461383052487,0.07180873539689073,0.04699736724339021,0.03177035737020321,0.06378164803130516,0.028780757667425327,0.03589527187783052,0.03226357763989226
2470.jpg,3.11930338311196,6.80319702264907,9.890370489784985,9.994601340346543,-9.999999999999968,-9.999997895129562,9.999999999999991,1.0,0.4347940442243388,0.07899588763766667,0.1949301735673513,0.07198046096602852,0.09583193080131662,0.03709409158218265,0.00950557061853065,0.06108976326569786,0.012724949904428249,0.03131513996387307,0.004195112069061053,0.04385373684463652,0.02463357933056524,0.012699955223515488,0.030433598530808036
3008.jpg,3.1570988728392058,7.051917004592338,9.995409606861413,9.999750654506302,10.0,9.999999930657594,-10.0,1.0,0.04643004214751571,0.25573967722509533,0.031241648429611944,0.0900143920923995,0.05297034706109411,0.05129959918651028,0.032332307142217055,0.028836800306358205,0.02323275004993971,0.02662620613194498,0.023853229300490116,0.011929905790353093,0.016288465705741245,0.003631464171308874,0.0050529794909164325
2316.jpg,3.095122241496968,6.599082124296571,9.990474705779906,9.999391108601658,-10.0,-9.999999761928864,10.0,1.0,0.03642737016414212,0.12927917480334714,0.04685790242059659,0.09837627524112616,0.0010716181860524483,0.04521927241936873,0.011704695162517117,0.03680205569932156,0.007476318219195322,0.030403742108145154,0.00935969600205428,0.019177782182779487,0.01669757843789367,0.00878108426773813,0.008234738713017106
3020.jpg,3.072180254974164,6.516760258719337,9.902899234417015,9.96097402254943,9.999999999999373,9.999977862523568,-9.999999999999996,1.0,0.1500417275138194,0.19230659090111024,0.047017577291801164,0.05057036886479703,0.029630994346350397,0.030134333703883992,0.011585862383139177,0.015215756465152762,0.012240232266244986,0.011282128004951016,0.0022641257692035755,0.008976389831141202,0.005033755873308735,0.0028552499162569547,0.0042596648377548375
1151.jpg,3.188792725984523,8.381852213284807,9.93655751158743,9.998602451744132,-9.999999999999996,-9.999999922102845,9.999999999999998,1.0,2.6709026695953457,1.1887781153113413,1.4489730694066654,0.20296776431349745,0.5267997387117902,0.07098768741351198,0.29012318630243733,0.094803507677553,0.33819965812300706,0.18972522439738812,0.20286715857610907,0.09022741736350869,0.09726438786374142,0.031899803459364745,0.09613313646752811
2458.jpg,3.1113149782439526,6.74513689475201,9.863823401625943,9.99139419619845,-9.999999999999938,-9.999996760633332,9.999999999999957,1.0,0.3661804750211999,0.03657195937814424,0.15486814968367243,0.1434806791367489,0.091793269513741,0.03422983558926432,0.03103174455970846,0.029961626026205224,0.028447430910688288,0.03707314973091014,0.03373474102525711,0.026753334756698756,0.004492804030115078,0.018570344641685898,0.004701441949443727
1145.jpg,3.1945707394496874,8.90545076948028,9.942611295590352,9.99986376522935,10.0,9.999999995529139,10.0,1.0,2.603077756179233,0.5978545979480082,0.8345119779753991,0.13998072494377284,1.0285030929429506,0.19214649833120145,0.406952241378786,0.021020329285701467,0.2691783316211894,0.12960546704119183,0.04664221720944747,0.08634538515834844,0.180805362860592,0.036434217965916,0.10450419079806383
3034.jpg,3.085561573924186,6.584868722519827,9.921245607778006,9.964085743316975,9.99999999999951,9.999981262751083,9.99999999999999,1.0,0.16296656894843903,0.23248396361612492,0.07219590352420414,0.05360035704454121,0.03412315753827345,0.020561203651801006,0.023827238074508695,0.018701500664333175,0.013534827353319146,0.010880153368969204,0.010367342565143288,0.004050991648186658,0.002894396580967137,0.00910589988782606,0.012161959729934675
1192.jpg,3.187909082867337,7.941619205800123,9.944565799973526,9.999018306415932,-9.999999999999998,-9.999999918491072,-9.999999999999998,1.0,2.0081717589751813,0.33546829049384563,0.9281728067966519,0.14234077460094552,0.5575875316212623,0.07274629333432979,0.2230640351269702,0.16594992680454465,0.21061770063699675,0.023800230915553694,0.1509637065215634,0.06892201155015006,0.11469823616699583,0.05024899527205931,0.03321372769973754
1186.jpg,3.1934119697215877,9.008809162282795,9.938692735301222,9.99997378771922,-10.0,-9.999999999726262,-10.0,1.0,1.6914325236322725,0.24456580083392118,0.9075516322455696,0.19794963922846037,0.4502086351824761,0.11053884727945469,0.17279373243709756,0.06287104231859403,0.06327268685599945,0.05571679033945893,0.0605710513638717,0.09485573650565615,0.04508598142658963,0.028002704639313303,0.04399226443906978
2276.jpg,3.0441838742932754,6.378069265187352,9.990773202588676,9.996756113343684,9.999999999999996,9.999997977097804,10.0,1.0,0.05746429700183988,0.17524677124850924,0.04263094726955545,0.06132188616413269,0.05289570254782523,0.03221998128316168,0.02762610560429678,0.015074313361087284,0.016920164341865652,0.004134963126939926,0.008058852654485039,0.00562641778497396,0.0018801249203095917,0.0029843636363160618,0.006158922952871097
3168.jpg,2.921609403683136,5.990495289021913,9.872919587954073,9.935449689943663,9.999999999998385,9.999936447726348,9.999999999999826,1.0,0.0415432581470398,0.15703198404460814,0.018449034336557438,0.0705287618351744,0.016132282151553448,0.018926576829119898,0.007590316626409492,0.017472378758305797,0.007600505276564265,0.015785506918358706,0.010189978558467568,0.007974345423872478,0.005859983528275446,0.007254972986545714,0.0023366035070145983
2510.jpg,3.17597437729195,7.323343668539108,9.959797338642407,9.998253952591963,9.999999999999996,9.999999703689047,9.999999999999998,1.0,0.30036786392879344,0.03206704393968602,0.08435690986964446,0.06254397575996412,0.021991671539178144,0.026032502665016423,0.026311718531501844,0.014313966994965822,0.014876423051684445,0.016499317018966272,0.011450547125844111,0.00877765948472834,0.006690064250122511,0.011220179477671371,0.012150866357035654
1019.jpg,2.465298198130447,4.945934119230546,9.813332968002488,9.898118637423584,9.999999999995794,9.999709572620754,9.999999999998984,1.0,0.007692651927512425,0.0947807923444185,0.012415707788666509,0.022194031570333506,0.005858861430229264,0.014237314774126819,0.005919079711873117,0.016424537533090477,0.004755532405561252,0.008009320486566522,0.0026814230813137236,0.00881044830037469,0.0019525921045059434,0.004204043379770239,0.003811485626494908
2504.jpg,3.1475896621089428,6.945928834140781,9.998165454058974,9.999869450450591,10.0,9.999999973675441,10.0,1.0,0.04396656333015776,0.09724815370016882,0.03611728849201743,0.0901909625328324,0.02880199906916375,0.018620391253464215,0.03259239711520404,0.019109879049277224,0.015584458086012028,0.018635734405647465,0.010636968868190055,0.011401275001619481,0.013723813547772405,0.010197073031570629,0.00716552946234394
2262.jpg,3.039078939788091,6.358344186426285,9.985090419656903,9.993836621068,9.999999999999986,9.99999601233119,-9.999999999999998,1.0,0.024312003174235118,0.16934019725692542,0.028300427888343603,0.087157520052531,0.02485756782107469,0.053475520154303235,0.006279701564668977,0.027543835320809704,0.009708938194501627,0.00898741351652737,0.007247547807515875,0.006304128054216502,0.007232479057438741,0.007844017715782282,0.0004270305229796491
3154.jpg,2.8189213962639235,5.747611710715677,9.08070796390357,9.345499578958641,9.99999999924154,9.998308614624568,-9.99999999985103,1.0,0.15562976041501042,0.11441929646289149,0.044098336998805034,0.03712452387238829,0.03172000543173684,0.011521639586029633,0.016487298410743135,0.003704786072335293,0.017129495234589804,0.005213685207938167,0.01120734764128873,0.0032121586688721236,0.006873835230675257,0.0014423400922713677,0.004006063013992762
1025.jpg,2.5730499067175945,5.170834792586518,9.912177857520764,9.943862437442569,9.999999999998954,9.9998657525688,-9.99999999999988,1.0,0.02328843345608931,0.09504417986580017,0.018276520959439484,0.04479737417966561,0.01641146736322773,0.01931502355484821,0.005180749237706034,0.00872090855792015,0.0018156609874101762,0.006339026259344313,0.0022262091687038814,0.006713317051942578,0.001466641775704726,0.007292240698731026,0.004722259579758304
2538.jpg,3.1871167730563505,7.518917958749577,9.988165302225761,9.99972292593901,10.0,9.999999956833927,10.0,1.0,0.14288840416643198,0.005217886250596128,0.017791469292964494,0.11681696983514239,0.01484470318588502,0.03357359928819516,0.05054318421990967,0.03913312336576641,0.037851054862555265,0.013807175010861797,0.013001637799154303,0.02959063884701221,0.019990741094906887,0.013967688358631741,0.017036643170329862
1031.jpg,2.6130018352755107,5.256837859176852,9.16286433695815,9.216657053960022,9.999999998797755,9.994855663826357,9.99999999999501,1.0,0.03615901882957479,0.09536367775510499,0.02711892991736036,0.035697278413892815,0.014666438427665112,0.012319682937175674,0.009773099596758279,0.013471145235371384,0.006967437096034167,0.005756881308418554,0.0020774659537334175,0.003987659387321903,0.004937871012058131,0.005990372005612647,0.002239566258581476
3140.jpg,2.855540166010094,5.851556405082224,9.084949061589315,9.397132293175362,9.999999999414158,9.998786553710707,-9.99999999983451,1.0,0.21499223313654584,0.08694886031674974,0.0698019432822248,0.029559017017097733,0.032818707369226235,0.01417466378888294,0.016440927054222457,0.004571754658085066,0.009953712673996045,0.007349129067038832,0.010407686558959628,0.0074519048851834505,0.0034655351349788745,0.005006045359905311,0.008084445270661317
3197.jpg,2.922366829520423,5.988357170949069,9.839134985057534,9.89370488488108,9.999999999995755,9.999878430104037,-9.999999999999899,1.0,0.08390661992916905,0.13568547245945087,0.031148053304982198,0.03917342437110273,0.01468077953086639,0.027652582187052206,0.007746431065325545,0.008946195925626439,0.004939775749436531,0.012073021621608263,0.004639245846234908,0.00968930879957904,0.005736834112675673,0.0036158653446744975,0.0044161947147573375
2289.jpg,3.041309192883447,6.377961665822056,9.999322212442324,9.99800168475597,10.0,9.999998730220572,-10.0,1.0,0.028430387204110587,0.15544940537179097,0.013436168097578574,0.06931471367390238,0.017163922980171237,0.0364762914462748,0.00804346033002604,0.01927823971135516,0.012211846649115777,0.01554847719773434,0.007180659576146499,0.005658215739062094,0.009643759648186798,0.007506696140662076,0.007576200883361897
3183.jpg,2.9695641605829937,6.125056415524757,9.955812492567082,9.991310592963593,9.99999999999997,9.999996831585744,-9.999999999999973,1.0,0.052272194902228765,0.14945309372606833,0.031391812100948095,0.06396682213808125,0.010970614095509212,0.03008700840740076,0.008140241742547578,0.025186848284290388,0.009076645830605648,0.01735539211711501,0.0050635472360828415,0.008365370818210188,0.0010585763954766474,0.01131737077601111,0.003145945152840722
2074.jpg,3.1214890584448876,6.843480863605426,9.88687115334327,9.973133055985661,9.999999999999623,9.999990307456676,-9.999999999999941,1.0,0.20305760437018341,0.3039232764160142,0.3038066554093466,0.2545951745096022,0.1160781352147114,0.025254804021815236,0.014279219223594136,0.030276685960954026,0.011196375760950724,0.008230115133267525,0.02761412141691479,0.042651074179698246,0.032872921777527465,0.020092653784862656,0.018572078480366946
1569.jpg,2.9528720971312565,6.071384544764692,9.9751109780277,9.995289789616887,9.999999999999991,9.999998670048669,-9.999999999999991,1.0,0.051707622377429804,0.11550269927340023,0.02678103670210805,0.031987541921903374,0.02063111913530409,0.025223029841959024,0.005741079620538836,0.012881782223747449,0.017855443318362318,0.009419835055538424,0.0013254231440538089,0.005779923387514225,0.009145846203536707,0.0027565627782760276,0.0013117103799398756
2060.jpg,3.072869430598992,6.539725726571251,9.76469971186542,9.907701749158052,9.999999999995763,9.99994530522789,-9.999999999999758,1.0,0.09934497469707705,0.05350414914846672,0.08929724734221103,0.10425574784495771,0.11492343420877567,0.06400464306726303,0.0667020263748946,0.037385368818834426,0.02490015102452294,0.01534781696199934,0.01889453369941032,0.010356913349049406,0.010346363600888404,0.013060914415181687,0.014494323411156704
3418.jpg,3.0033805984323885,6.23261076941119,9.933377050555855,9.977327687120821,9.999999999999787,9.999985625549542,-9.999999999999947,1.0,0.07692895422887021,0.1302798319337124,0.0285302839241181,0.047138621993146924,0.0059080051434869186,0.03403644101301646,0.004846560135252235,0.018572136139250253,0.005260791962266752,0.014315804994673113,0.003041545561239176,0.004656100581346324,0.003982160711287506,0.0019561920110906027,0.001540870067565135
3430.jpg,3.0925969321304994,6.612014169102632,9.903607147457215,9.970628468213249,9.999999999999599,9.999985075767697,-9.999999999999998,1.0,0.09278083104581385,0.06558287550532288,0.14239300565999022,0.15788889578893628,0.13904464854094004,0.07206352789089676,0.04896331275270503,0.027031079470119908,0.010332052658067017,0.02818266822347525,0.03870113756887033,0.012490638192251038,0.022460212170724518,0.005533136422521674,0.00796016088948539
1227.jpg,3.1419501891886954,6.89198286750129,9.98872183008038,9.999123503492822,10.0,9.9999998430952,-10.0,1.0,0.07172419409421393,0.11944621097077958,0.02234065241310027,0.025084091268002245,0.013631827454055646,0.0273814523280512,0.020584912525191627,0.007862652446704962,0.014649785738827293,0.0036771919275728703,0.003075582839679081,0.0038636128409584016,0.008909872055218138,0.005126614783266379,0.011518251576909963
1541.jpg,2.988805324597282,6.187551444706376,9.857541125016034,9.924150828578805,9.999999999997746,9.999934326727391,-9.999999999999908,1.0,0.09949177709326566,0.13337815180902848,0.04361135292447314,0.04787643410081913,0.012411571944745419,0.029262705596921547,0.009399480519428757,0.02580198561047827,0.011727248335505147,0.007363906492246583,0.014353138166990494,0.006957842225376205,0.003963554856267262,0.0024140124801344575,0.0019916018675681054
3356.jpg,3.1553481927853366,7.090118616353519,9.987520315496624,9.999282965575723,10.0,9.99999980725333,10.0,1.0,0.19137786853507716,0.3252189010754364,0.11650709220780543,0.15567134526589915,0.042078371281102124,0.24078494099071343,0.17173915156249392,0.06533763699478372,0.05425656758198065,0.052405076397179194,0.027699020937496318,0.015969220288431795,0.03372600773953554,0.04892232428557572,0.025868722142243776
2048.jpg,3.1517057596689972,6.984400648144854,9.999344099794156,9.999764998758094,10.0,9.999999924409277,10.0,1.0,0.09052054674876761,0.14720489027007366,0.04385799381096473,0.1097361703533617,0.048102631734819865,0.03947184167381559,0.03761310002490601,0.03074633534903643,0.019362773876959297,0.014455426533036584,0.01133449866107868,0.008438855416587416,0.01719050699561637,0.01661105790203848,0.008090534910473568
3342.jpg,3.1418765326491105,6.921411072986121,9.989605355371303,9.997539707819266,9.999999999999996,9.999999164530877,-10.0,1.0,0.1345973154943606,0.20805691070771426,0.11783879630727001,0.06399054069042531,0.12936327105268086,0.054954478132964064,0.07996990591232987,0.012925707352223538,0.05554045230897953,0.05827465240136659,0.016155273072457395,0.016696877970445806,0.009707722237998914,0.008658382881348363,0.009018668666404134
1555.jpg,3.0247924188330932,6.301976426359271,9.998129183350414,9.999455531997448,10.0,9.999999661906388,-10.0,1.0,0.018527834129994775,0.08389696505676861,0.024700668068115966,0.051556093401585276,0.014258331234874272,0.025073938005302533,0.016766061877452526,0.0032075732333465647,0.011060467908899153,0.017551457101229285,0.010118426739426582,0.005813923824346787,0.008768391898817156,0.008239667300732868,0.0027358937948108964
1233.jpg,3.065208292637477,6.461479962906718,9.97720975930373,9.995269839755649,9.99999999999999,9.99999747237759,-9.999999999999996,1.0,0.0947588524296,0.06198237995803872,0.06252537177126957,0.03489523255840511,0.018165002127561027,0.031144940537927476,0.01052382088733199,0.008098723432298824,0.03420900034197516,0.012137068565574862,0.015663525974734326,0.0021412963575630586,0.013621836996288408,0.008475794350948855,0.005276169819890071
3424.jpg,2.9748452100350393,6.206410080772645,9.657163898631932,9.804976617227105,9.999999999980158,9.999823378091408,9.999999999995616,1.0,1.2410356892157977,0.22148074406811358,0.30167185086823056,0.1958402080940615,0.13660093603926732,0.048687129408214555,0.024836508405158123,0.04536669504131306,0.10783661507941694,0.10953811428501896,0.012453901090133768,0.02569310333372582,0.0480220107160427,0.0373213306176727,0.013096873195912125
3395.jpg,3.019545283929659,6.285131866860806,9.973290561745628,9.987502642618287,9.999999999999945,9.99999092142881,9.999999999999998,1.0,0.03909752395437103,0.17145003153254929,0.02021880104271498,0.053870691925271816,0.02555123141865238,0.024885938604198077,0.0017201071008452436,0.015730303256901758,0.00331702633098203,0.011755664755831063,0.007682411735645723,0.006276864253222607,0.007132226829047104,0.004316682042935758,0.004438108301748679
1582.jpg,3.001736680611702,6.221935103138427,9.983925884814328,9.992648355528667,9.99999999999998,9.999994260320099,-10.0,1.0,0.05021089363438892,0.09852412120023937,0.02100232866643808,0.03346760117021345,0.010257582663201016,0.019098969136498112,0.0010511910608375856,0.015475452330194164,0.007514892845523447,0.011921396916350894,0.0034976086619040517,0.0070880739884691315,0.009516329906048239,0.007545040971564383,0.011371185054784468
1596.jpg,2.828218530725766,5.741796381398027,9.946078391740244,9.96126779082854,9.99999999999955,9.999945877132538,-9.999999999999993,1.0,0.08749564238919594,0.09810390814041904,0.026245812171554236,0.04175626545117765,0.016924369281224493,0.023416437993724493,0.00580134080263439,0.01884090004325063,0.017131682036899326,0.009113399228021438,0.007735379517612608,0.0053880132215109525,0.010067876991841194,0.006978456088170438,0.0056804846309881024
3381.jpg,3.157470833300461,7.101752340849096,9.978487675212742,9.999265802861485,10.0,9.999999947751173,-10.0,1.0,0.13607919275578323,0.20029776373983108,0.07961108384566336,0.04024898302095983,0.061627560524886965,0.1752776658318496,0.17309557270116452,0.023348308334899013,0.058599328829745556,0.024625650820353145,0.029928132031442213,0.021896501994710015,0.04720957823322608,0.030472261888756114,0.05173893400900712
3380.jpg,3.1518183391162826,7.021364536564949,9.989092366259847,9.999353244420524,10.0,9.999999827836225,-10.0,1.0,0.14715474224245997,0.24189002705192802,0.12939137756231509,0.07496608540753912,0.14817942313291022,0.14663648159341347,0.12543944187352127,0.04246723328114224,0.03487793537469456,0.04906399828913316,0.01805987513086155,0.05174750963723974,0.013100548097259591,0.02265526090880513,0.03462305370014431
1597.jpg,2.8292506343921877,5.746817395865691,9.855578235985513,9.952069291687414,9.99999999999904,9.999962417859116,-9.999999999999487,1.0,0.1222733322139827,0.09714562724226085,0.02539458130244827,0.03446223375815883,0.026346068282651156,0.011411027369482105,0.021801041006064763,0.015459036322361567,0.01596729640885016,0.012947029260753546,0.014692448063688288,0.0014276510026324785,0.0043195038561627255,0.0033996463606974325,0.005275615094066462
1583.jpg,2.979078082962712,6.149991343200923,9.988749831528382,9.999071974211855,-10.0,-9.999999254550985,-10.0,1.0,0.02285133580565389,0.11054658707530894,0.01859270221972524,0.04935948106118624,0.003976353155610358,0.01717302105927056,0.012721350646188592,0.005769687469509406,0.007071162708465533,0.028028536520623783,0.0033932609049059795,0.009654712414697671,0.011394581214111967,0.009187463174747612,0.0015162365975045276
3394.jpg,2.9916923276363248,6.1920666441549,9.981451119254398,9.99254604798119,9.999999999999979,9.999994632837232,9.999999999999996,1.0,0.046752654266557975,0.13737659988019937,0.006531123775158474,0.05347581463058448,0.001553937129283109,0.035162065797166804,0.002280252627993291,0.012481071554100793,0.013112905916272392,0.009878321386082507,0.004331171198767043,0.006793045442877601,0.0030862909402142222,0.009613844768279518,0.005451760404536518
1554.jpg,2.9944752907905494,6.198619669128918,9.982027894060815,9.996189757541751,9.999999999999995,9.999998377286543,9.999999999999996,1.0,0.029914254687377555,0.019513344334525225,0.00974264265601292,0.057123228524345114,0.006960128972298603,0.017552273531259068,0.009355341163262214,0.014225691356311831,0.01612828221198078,0.003864965955476032,0.008034897294452278,0.006112637507410608,0.003966706359179755,0.00669505340325141,0.0016588810277402494
